node,STUSPS,well_depth (m),NaN values,well_pressure [bar]
fips17129,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17131,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17133,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17135,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17137,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17139,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17141,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17143,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17145,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17147,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17149,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17151,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17153,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17155,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17157,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17159,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17161,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17163,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17165,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17167,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17169,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17171,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17173,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17175,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17177,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17179,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17181,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17183,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17185,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17187,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17189,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17191,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17193,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17195,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17197,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17199,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17201,IL,75.81329809764581,Filled with US average,7.437284543379055
fips17203,IL,75.81329809764581,Filled with US average,7.437284543379055
fips18001,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18003,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18005,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18007,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18009,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18011,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18013,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18015,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18017,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18019,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18021,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18023,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18025,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18027,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18029,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18031,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18033,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18035,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18037,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18039,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18041,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18043,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18045,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18047,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18049,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18051,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18053,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18055,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18057,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18059,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18061,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18063,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18065,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18067,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18069,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18071,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18073,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18075,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18077,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18079,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18081,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18083,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18085,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18087,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18089,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18091,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18093,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18095,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18097,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18099,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18101,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18103,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18105,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18107,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18109,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18111,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18113,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18115,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18117,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18119,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18121,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18123,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18125,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18127,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18129,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18131,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18133,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18135,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18137,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18139,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18141,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18143,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18145,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18147,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18149,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18151,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18153,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18155,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18157,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18159,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18161,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18163,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18165,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18167,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18169,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18171,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18173,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18175,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18177,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18179,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18181,IN,75.81329809764581,Filled with US average,7.437284543379055
fips18183,IN,75.81329809764581,Filled with US average,7.437284543379055
fips19001,IA,15.649378914535248,,1.5352040715159079
fips19003,IA,5.762094429708223,,0.5652614635543767
fips19005,IA,71.95067828920571,,7.058361540171081
fips19007,IA,15.358503677758321,,1.5066692107880915
fips19009,IA,15.390080706921944,,1.509766917349043
fips19011,IA,63.74060587044534,,6.252953435890689
fips19013,IA,36.6310630082115,,3.5935072811055484
fips19015,IA,32.92083353293413,,3.2295337695808386
fips19017,IA,41.37379418604652,,4.058769209651164
fips19019,IA,45.41748266214498,,4.455455049156423
fips19021,IA,42.317230793777426,,4.151320340869566
fips19023,IA,38.114447042052745,,3.7390272548253742
fips19025,IA,39.139538688,,3.8395887452928004
fips19027,IA,28.247598562874252,,2.7710894190179647
fips19029,IA,31.05707861431871,,3.0466994120646653
fips19031,IA,46.431972413793105,,4.554976493793104
fips19033,IA,50.46243405813687,,4.950364781103228
fips19035,IA,33.56061894736842,,3.292296718736842
fips19037,IA,39.71644813511612,,3.8961835620548917
fips19039,IA,16.639624518388793,,1.6323471652539407
fips19041,IA,36.51230659898477,,3.5818572773604065
fips19043,IA,70.84473702436078,,6.949868702089793
fips19045,IA,44.690226040268456,,4.384111174550336
fips19047,IA,19.68323329532497,,1.9309251862713799
fips19049,IA,43.39587075978511,,4.25713492153492
fips19051,IA,13.095971384136858,,1.2847147927838258
fips19053,IA,11.799487769784173,,1.1575297502158275
fips19055,IA,47.69726103051526,,4.679101307093547
fips19057,IA,27.61956923076923,,2.7094797415384617
fips19059,IA,22.72032618556701,,2.228863998804124
fips19061,IA,59.45835675043834,,5.832864797218002
fips19063,IA,47.31946871401152,,4.642039880844531
fips19065,IA,52.34518468085106,,5.1350626171914895
fips19067,IA,44.1393606185567,,4.330071276680412
fips19069,IA,38.7475395414132,,3.801133629012635
fips19071,IA,16.997097049180326,,1.66741522052459
fips19073,IA,41.71582287104623,,4.092322223649635
fips19075,IA,58.97024532224532,,5.784981066112266
fips19077,IA,36.2494423857868,,3.5560702980456855
fips19079,IA,62.84643814466429,,6.165235581991567
fips19081,IA,43.96539365932295,,4.313005117979581
fips19083,IA,42.31486714832129,,4.151088467250319
fips19085,IA,42.05826478236292,,4.125915775149802
fips19087,IA,47.44233464788732,,4.654093028957746
fips19089,IA,44.147373125314544,,4.330857303593357
fips19091,IA,40.08609357798166,,3.9324457800000006
fips19093,IA,39.278194668319905,,3.853190896962183
fips19095,IA,52.9197480889903,,5.191427287529949
fips19097,IA,61.06152934631432,,5.990136028873436
fips19099,IA,28.062012574031893,,2.752883433512529
fips19101,IA,23.21499523809524,,2.2773910328571434
fips19103,IA,54.020069224269065,,5.299368790900796
fips19105,IA,53.79143002382844,,5.27693928533757
fips19107,IA,45.71621758014478,,4.484760944612203
fips19109,IA,46.86803679938152,,4.597754410019328
fips19111,IA,21.765846153846155,,2.135229507692308
fips19113,IA,41.80427875450116,,4.100999745816564
fips19115,IA,36.63159245283019,,3.593559219622642
fips19117,IA,17.73963013293944,,1.740257716041359
fips19119,IA,30.008046204620463,,2.9437893326732674
fips19121,IA,18.6193919365499,,1.8265623489755451
fips19123,IA,24.10848,,2.3650418880000004
fips19125,IA,38.03051754229742,,3.730793770899377
fips19127,IA,40.97377572815534,,4.0195273989320395
fips19129,IA,32.855268486067224,,3.2231018384831946
fips19131,IA,34.522209733939,,3.386628774899416
fips19133,IA,32.14537275296778,,3.1534610670661394
fips19135,IA,21.0912700729927,,2.069053594160584
fips19137,IA,23.666486202964656,,2.321682296510833
fips19139,IA,24.061345606694562,,2.360418004016737
fips19141,IA,32.626433684210525,,3.200653144421053
fips19143,IA,17.418636411609498,,1.708768231978892
fips19145,IA,11.561696016343207,,1.1342023792032687
fips19147,IA,40.97698155339806,,4.01984189038835
fips19149,IA,44.054361731207294,,4.321732885831436
fips19151,IA,43.407914790697674,,4.258316440967442
fips19153,IA,30.68034103317934,,3.0097414553548933
fips19155,IA,41.49142894845361,,4.070309179843299
fips19157,IA,33.819463484486874,,3.3176893678281627
fips19159,IA,13.427675675675674,,1.3172549837837837
fips19161,IA,36.63986162345942,,3.5943704252613693
fips19163,IA,42.76753432835821,,4.195495117611941
fips19165,IA,20.3055185520362,,1.9919713699547514
fips19167,IA,33.93860287769784,,3.3293769423021584
fips19169,IA,49.61034107586207,,4.866774459542069
fips19171,IA,57.37601270536692,,5.628586846396495
fips19173,IA,12.824265482796893,,1.2580604438623753
fips19175,IA,12.328193865030675,,1.2093958181595093
fips19177,IA,15.38889655172414,,1.5096507517241382
fips19179,IA,19.29957640449438,,1.8932884452808991
fips19181,IA,19.789357714285714,,1.9413359917714288
fips19183,IA,49.567087331722476,,4.862531267241975
fips19185,IA,9.8072575,,0.96209196075
fips19187,IA,50.038407906114884,,4.90876781558987
fips19189,IA,47.97743674475956,,4.7065865446609125
fips19191,IA,68.98197260894172,,6.767131512937183
fips19193,IA,38.95324923504868,,3.821313749958276
fips19195,IA,30.165498143236075,,2.959235367851459
fips19197,IA,41.5916806451613,,4.080143871290324
fips20001,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20003,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20005,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20007,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20009,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20011,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20013,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20015,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20017,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20019,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20021,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20023,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20025,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20027,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20029,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20031,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20033,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20035,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20037,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20039,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20041,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20043,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20045,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20047,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20049,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20051,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20053,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20055,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20057,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20059,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20061,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20063,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20065,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20067,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20069,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20071,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20073,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20075,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20077,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20079,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20081,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20083,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20085,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20087,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20089,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20091,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20093,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20095,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20097,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20099,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20101,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20103,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20105,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20107,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20109,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20111,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20113,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20115,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20117,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20119,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20121,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20123,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20125,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20127,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20129,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20131,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20133,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20135,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20137,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20139,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20141,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20143,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20145,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20147,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20149,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20151,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20153,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20155,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20157,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20159,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20161,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20163,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20165,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20167,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20169,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20171,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20173,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20175,KS,124.66320000000002,,12.229459920000002
fips20177,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20179,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20181,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20183,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20185,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20187,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20189,KS,107.89920000000001,,10.58491152
fips20191,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20193,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20195,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20197,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20199,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20201,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20203,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20205,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20207,KS,116.28120000000001,Filled with state average,11.407185720000003
fips20209,KS,116.28120000000001,Filled with state average,11.407185720000003
fips21001,KY,25.527,,2.5041987000000003
fips21003,KY,29.260800000000003,,2.8704844800000004
fips21005,KY,42.14948571428572,,4.1348645485714295
fips21007,KY,40.95992454545455,,4.018168597909091
fips21009,KY,28.346400000000003,,2.7807818400000004
fips21011,KY,8.138160000000001,,0.7983534960000003
fips21013,KY,75.2856,,7.385517360000001
fips21015,KY,25.5651,,2.5079363100000003
fips21017,KY,45.37227042253521,,4.451019728450705
fips21019,KY,45.0723,,4.42159263
fips21021,KY,36.6903,,3.5993184300000003
fips21023,KY,16.002,,1.5697962
fips21025,KY,124.96800000000002,,12.259360800000001
fips21027,KY,75.00619999999999,,7.35810822
fips21029,KY,60.52457142857143,,5.9374604571428575
fips21031,KY,51.84648000000001,,5.086139688000001
fips21033,KY,57.2516,,5.61638196
fips21035,KY,51.42314666666667,,5.044610688000001
fips21037,KY,25.908,,2.5415748000000002
fips21039,KY,62.28410790697674,,6.110070985674419
fips21041,KY,30.581599999999998,,3.00005496
fips21043,KY,38.65880000000001,,3.7924282800000007
fips21045,KY,32.138619999999996,,3.152798622
fips21047,KY,72.30944571428572,,7.093556624571429
fips21049,KY,30.245050000000003,,2.9670394050000004
fips21051,KY,37.82906666666667,,3.7110314400000006
fips21053,KY,51.9684,,5.09810004
fips21055,KY,43.82588571428572,,4.299319388571429
fips21057,KY,45.45356780958689,Filled with state average,4.458995002120474
fips21059,KY,33.897824,,3.3253765344000006
fips21061,KY,45.45356780958689,Filled with state average,4.458995002120474
fips21063,KY,24.0792,,2.36216952
fips21065,KY,19.812,,1.9435572
fips21067,KY,54.19329413142857,,5.316362154293143
fips21069,KY,7.315200000000001,,0.7176211200000001
fips21071,KY,39.8653,,3.9107859300000003
fips21073,KY,45.60316,,4.473669996000001
fips21075,KY,48.960193333333336,,4.802994966000001
fips21077,KY,45.45356780958689,Filled with state average,4.458995002120474
fips21079,KY,48.09744,,4.718358864000001
fips21081,KY,21.00072,,2.060170632
fips21083,KY,58.89846711864407,,5.777939624338984
fips21085,KY,60.64504,,5.949278424
fips21087,KY,21.234400000000004,,2.0830946400000006
fips21089,KY,29.6799,,2.9115981900000003
fips21091,KY,15.659462857142858,,1.5361933062857143
fips21093,KY,41.46634666666667,,4.067848608
fips21095,KY,51.34942153846154,,5.0373782529230775
fips21097,KY,46.512480000000004,,4.562874288000001
fips21099,KY,69.15573333333333,,6.78417744
fips21101,KY,26.004981818181818,,2.551088716363637
fips21103,KY,54.98592,,5.394118752000001
fips21105,KY,66.68262,,6.541565022
fips21107,KY,141.17465142857142,,13.849233305142858
fips21109,KY,45.44290909090909,,4.457949381818182
fips21111,KY,34.73248551724138,,3.4072568292413794
fips21113,KY,56.60702132869565,,5.553148792345043
fips21115,KY,22.90354285714286,,2.246837554285715
fips21117,KY,35.3568,,3.46850208
fips21119,KY,44.142211764705884,,4.330350974117648
fips21121,KY,55.71744,,5.465880864000001
fips21123,KY,44.3484,,4.35057804
fips21125,KY,171.41952,,16.816254912
fips21127,KY,53.086000000000006,,5.2077366000000005
fips21129,KY,21.423085714285715,,2.101604708571429
fips21131,KY,51.88373333333333,,5.089794240000001
fips21133,KY,45.314235000000004,,4.445326453500001
fips21135,KY,27.432000000000002,,2.691079200000001
fips21137,KY,26.481578181818183,,2.597842819636364
fips21139,KY,50.091975,,4.9140227475
fips21141,KY,41.49246575342466,,4.07041089041096
fips21143,KY,60.147200000000005,,5.90044032
fips21145,KY,58.00788346987952,,5.6905733683951825
fips21147,KY,45.45356780958689,Filled with state average,4.458995002120474
fips21149,KY,70.104,,6.877202400000001
fips21151,KY,60.838080000000005,,5.968215648000001
fips21153,KY,94.2848,,9.249338880000002
fips21155,KY,34.8234,,3.4161755400000002
fips21157,KY,42.07295076923077,,4.12735647046154
fips21159,KY,26.974800000000002,,2.64622788
fips21161,KY,45.45356780958689,Filled with state average,4.458995002120474
fips21163,KY,66.885312,,6.561449107200001
fips21165,KY,23.08098,,2.2642441380000005
fips21167,KY,48.047563636363634,,4.713465992727273
fips21169,KY,20.4216,,2.0033589600000004
fips21171,KY,45.45356780958689,Filled with state average,4.458995002120474
fips21173,KY,19.54106666666667,,1.9169786400000004
fips21175,KY,43.919422222222224,,4.3084953200000005
fips21177,KY,33.13176,,3.250225656
fips21179,KY,51.24225882352942,,5.026865590588237
fips21181,KY,45.72,,4.485132
fips21183,KY,56.900064,,5.5818962784
fips21185,KY,17.227296000000003,,1.6899977376000006
fips21187,KY,37.229142857142854,,3.652178914285714
fips21189,KY,41.148,,4.0366188
fips21191,KY,42.672,,4.1861232
fips21193,KY,53.6448,,5.262554880000001
fips21195,KY,40.97787906976744,,4.0199299367441865
fips21197,KY,45.85546666666667,,4.4984212800000005
fips21199,KY,45.14426666666667,,4.428652560000001
fips21201,KY,19.812,,1.9435572
fips21203,KY,54.102000000000004,,5.3074062
fips21205,KY,19.62912,,1.925616672
fips21207,KY,34.1376,,3.34889856
fips21209,KY,47.42457962264151,,4.652351260981132
fips21211,KY,4.572,,0.44851320000000006
fips21213,KY,34.015679999999996,,3.3369382080000003
fips21215,KY,45.45356780958689,Filled with state average,4.458995002120474
fips21217,KY,22.677120000000002,,2.2246254720000005
fips21219,KY,40.330755,,3.956447065500001
fips21221,KY,56.0832,,5.50176192
fips21223,KY,41.5544,,4.076486640000001
fips21225,KY,39.9288,,3.9170152800000007
fips21227,KY,28.642056000000004,,2.8097856936000003
fips21229,KY,77.6224,,7.61475744
fips21231,KY,45.68274666666667,,4.481477448000001
fips21233,KY,96.96558857142858,,9.512324238857145
fips21235,KY,50.8,,4.98348
fips21237,KY,83.312,,8.172907200000001
fips21239,KY,39.63164922739726,,3.8878647892076716
fips22001,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22003,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22005,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22007,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22009,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22011,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22013,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22015,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22017,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22019,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22021,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22023,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22025,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22027,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22029,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22031,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22033,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22035,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22037,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22039,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22041,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22043,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22045,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22047,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22049,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22051,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22053,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22055,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22057,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22059,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22061,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22063,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22065,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22067,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22069,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22071,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22073,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22075,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22077,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22079,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22081,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22083,LA,75.81329809764581,Filled with US average,7.437284543379055
fips22085,LA,75.81329809764581,Filled with US average,7.437284543379055
